"YEAR","START_DATE","JURISDICTION","PREDICTION_DETECTION_METHOD","METRIC","LOCATION","FINES","END_DATE","DETECTION_METHOD","AGE_GROUP"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",160,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",5,"9/30/2023","Red light Camera","Unknown"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",0,"9/30/2023","Fixed Camera","0-16"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",0,"9/30/2023","Mobile Camera","0-16"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","0-16"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",0,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",476,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",860,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","17-25"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",755,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",1140,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",2305,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","26-39"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",1380,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",2030,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",3651,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","40-64"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",1717,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",822,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",1052,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","65 and over"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",465,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",150,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","SA","camera_issued","speed_fines","Unknown",185,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","SA","Other","speed_fines","Unknown",0,"9/30/2023","Other","Unknown"
2023,"9/1/2023","SA","police_issued","speed_fines","Unknown",6,"9/30/2023","Police issued","Unknown"
2023,"9/1/2023","TAS","camera_issued","speed_fines","Unknown",3,"9/30/2023","Fixed or mobile Camera","0-16"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",0,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","TAS","camera_issued","speed_fines","Unknown",371,"9/30/2023","Fixed or mobile Camera","17-25"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",384,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","TAS","camera_issued","speed_fines","Unknown",854,"9/30/2023","Fixed or mobile Camera","26-39"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",580,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","TAS","camera_issued","speed_fines","Unknown",1180,"9/30/2023","Fixed or mobile Camera","40-64"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",675,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","TAS","camera_issued","speed_fines","Unknown",393,"9/30/2023","Fixed or mobile Camera","65 and over"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",181,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","TAS","police_issued","speed_fines","Unknown",1,"9/30/2023","Police issued","Unknown"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",132,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",635,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",712,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",528,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",2071,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1386,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",904,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",3351,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1764,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",432,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1202,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",428,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",621,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1723,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",4,"9/30/2023","Police issued","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",2842,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",2289,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1012,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",10154,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",8754,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1889,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",17210,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",13235,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",2112,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",4889,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",3723,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",351,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",11040,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",6547,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1,"9/30/2023","Police issued","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",4,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",100,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",124,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",6,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",400,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",280,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",14,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",618,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",325,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",6,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",269,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",65,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",11,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",376,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","VIC","police_issued","speed_fines","Remote Australia",2,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","VIC","police_issued","speed_fines","Remote Australia",11,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","VIC","police_issued","speed_fines","Remote Australia",12,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","VIC","police_issued","speed_fines","Remote Australia",4,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Remote Australia",1,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",61,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",73,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","VIC","police_issued","speed_fines","Unknown",25,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",197,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",266,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","VIC","police_issued","speed_fines","Unknown",60,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",315,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",417,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","VIC","police_issued","speed_fines","Unknown",82,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",99,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",136,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","VIC","police_issued","speed_fines","Unknown",16,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",208,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","VIC","camera_issued","speed_fines","Unknown",191,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",2,"9/30/2023","Mobile Camera","0-16"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",1,"9/30/2023","Red light Camera","0-16"
2023,"9/1/2023","WA","unknown","speed_fines","Unknown",0,"9/30/2023","Unknown","0-16"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",159,"9/30/2023","Average speed Camera","17-25"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",802,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",6221,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","WA","police_issued","speed_fines","Unknown",765,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",1069,"9/30/2023","Red light Camera","17-25"
2023,"9/1/2023","WA","unknown","speed_fines","Unknown",0,"9/30/2023","Unknown","17-25"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",385,"9/30/2023","Average speed Camera","26-39"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",2514,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",14314,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","WA","police_issued","speed_fines","Unknown",1234,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",3557,"9/30/2023","Red light Camera","26-39"
2023,"9/1/2023","WA","unknown","speed_fines","Unknown",0,"9/30/2023","Unknown","26-39"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",418,"9/30/2023","Average speed Camera","40-64"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",3824,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",19385,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","WA","police_issued","speed_fines","Unknown",1541,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",7520,"9/30/2023","Red light Camera","40-64"
2023,"9/1/2023","WA","unknown","speed_fines","Unknown",0,"9/30/2023","Unknown","40-64"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",90,"9/30/2023","Average speed Camera","65 and over"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",940,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",4267,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","WA","police_issued","speed_fines","Unknown",295,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",2202,"9/30/2023","Red light Camera","65 and over"
2023,"9/1/2023","WA","unknown","speed_fines","Unknown",0,"9/30/2023","Unknown","65 and over"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",1,"9/30/2023","Average speed Camera","Unknown"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",2,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",11,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","WA","camera_issued","speed_fines","Unknown",4,"9/30/2023","Red light Camera","Unknown"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1,"10/31/2023","Fixed Camera","0-16"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",2,"10/31/2023","Mobile Camera","0-16"
2023,"10/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",1,"10/31/2023","Police issued","0-16"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",491,"10/31/2023","Fixed Camera","17-25"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",224,"10/31/2023","Mobile Camera","17-25"
2023,"10/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",38,"10/31/2023","Police issued","17-25"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1102,"10/31/2023","Fixed Camera","26-39"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",507,"10/31/2023","Mobile Camera","26-39"
2023,"10/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",57,"10/31/2023","Police issued","26-39"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1809,"10/31/2023","Fixed Camera","40-64"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",618,"10/31/2023","Mobile Camera","40-64"
2023,"10/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",44,"10/31/2023","Police issued","40-64"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",615,"10/31/2023","Fixed Camera","65 and over"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",242,"10/31/2023","Mobile Camera","65 and over"
2023,"10/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",2,"10/31/2023","Police issued","65 and over"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",68,"10/31/2023","Fixed Camera","Unknown"
2023,"10/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",30,"10/31/2023","Mobile Camera","Unknown"
2023,"10/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",7,"10/31/2023","Police issued","0-16"
2023,"10/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",1468,"10/31/2023","Police issued","17-25"
2023,"10/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2247,"10/31/2023","Police issued","26-39"
2023,"10/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2433,"10/31/2023","Police issued","40-64"
2023,"10/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",572,"10/31/2023","Police issued","65 and over"
2023,"10/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",5,"10/31/2023","Police issued","0-16"
2023,"10/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1776,"10/31/2023","Police issued","17-25"
2023,"10/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1994,"10/31/2023","Police issued","26-39"
2023,"10/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1752,"10/31/2023","Police issued","40-64"
2023,"10/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",231,"10/31/2023","Police issued","65 and over"
2023,"10/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",1,"10/31/2023","Police issued","0-16"
